pitches,player_id,player_name,total_pitches,pitch_percent,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,spin_rate,velocity,effective_speed,whiffs,swings,takes,eff_min_vel,release_extension,pos3_int_start_distance,pos4_int_start_distance,pos5_int_start_distance,pos6_int_start_distance,pos7_int_start_distance,pos8_int_start_distance,pos9_int_start_distance,pitcher_run_exp,run_exp,bat_speed,swing_length,pa,bip,singles,doubles,triples,hrs,so,k_percent,bb,bb_percent,api_break_z_with_gravity,api_break_z_induced,api_break_x_arm,api_break_x_batter_in,hyper_speed,bbdist,hardhit_percent,barrels_per_bbe_percent,barrels_per_pa_percent,release_pos_z,release_pos_x,plate_x,plate_z,obp,barrels_total,batter_run_value_per_100,xobp,xslg,pitcher_run_value_per_100,xbadiff,xobpdiff,xslgdiff,wobadiff,swing_miss_percent,arm_angle,attack_angle,attack_direction,swing_path_tilt,rate_ideal_attack_angle,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
111,686613,"Brown, Hunter",180,61.7,0.174,0.043,0.308,0.217,0.235,0.215,0.152,4,23,83.9,10,2293,92.6,92.89,9,43,68,0.30000000000001137,6.76,109,153,123,149,294,328,289,1.654,-1.654,69.0,7.1,26,13,3,1,0,0,10,38.5,3,11.5,2.16586,0.54928,0.57333,0.57333,90.3,116,30.76923076923077,0,0,6.18,-1.95,0.1,2.64,0.269,0,-1.49009009,0.25,0.194,1.49009009,0.022,0.019000000000000017,0.023,0.02,20.9,54.7,9.36284392322704,6.8471120559124925,29.238345625812517,0.4878048780487805,36.08210573159753,26.766677029854254
111,643377,"Jax, Griffin",267,41.6,0.19,0.143,0.2,0.333,0.293,0.387,0.255,4,21,90.8,16.1,2694,92.8,92.52,16,45,66,-0.29999999999999716,6.41,103,152,121,147,309,339,297,-0.716,0.716,70.0,7.4,26,16,3,0,0,1,6,23.1,4,15.4,2.01793,0.68064,0.30685,0.30685,92.6,157,43.75,18.75,11.538461538461538,5.41,-0.95,0.16,2.04,0.308,3,0.645045045,0.363,0.545,-0.645045045,-0.065,-0.05499999999999999,-0.212,-0.094,35.6,41.8,8.097605879992408,1.3326898338216782,32.0708529691596,0.5454545454545454,37.50091064068539,27.029706833660374
111,666808,"Doval, Camilo",205,54.1,0.107,0.143,0.111,0.25,0.166,0.187,0.144,3,28,88.8,8.1,2598,94.9,94.68,17,51,60,-0.20000000000000284,6.26,104,150,126,148,294,323,284,2.437,-2.437,71.1,7.5,30,19,1,1,0,1,10,33.3,1,3.3,2.21216,0.33577,0.19378,0.19378,92.7,114,47.368421052631575,5.263157894736842,3.3333333333333335,5.41,-1.66,0.27,2.08,0.133,1,-2.195495495,0.168,0.271,2.195495495,-0.037,-0.035,-0.021,-0.021,33.3,18.5,8.696613456854854,-0.39868016818588947,32.03706693004854,0.5510204081632653,38.0345510571913,28.126280426265694
111,641755,"Kinley, Tyler",278,39.9,0.217,0.043,0.294,0.261,0.302,0.3,0.208,5,23,77.2,16.8,2564,87.9,86.96,11,44,67,-0.9000000000000057,5.53,108,150,124,145,311,322,296,0.212,-0.212,69.7,8.0,28,17,4,1,0,0,6,21.4,4,14.3,2.6718,0.27664,-0.15072,-0.15072,89.5,167,11.76470588235294,0,0,6.48,-0.83,0.35,2.03,0.357,0,-0.190990991,0.35,0.277,0.190990991,0.009,0.007000000000000006,-0.016,0.002,25,44.9,14.549691382637985,-10.730675201940805,32.864097365637555,0.5454545454545454,39.71893215219955,36.230536513323585
110,667297,"Nance, Tommy",239,46,0.214,0.036,0.316,0.25,0.255,0.318,0.269,6,28,88.8,17.2,2578,89.5,89.11,13,54,56,-0.4000000000000057,6.06,108,153,119,149,298,319,285,1.555,-1.555,68.7,7.5,31,19,5,1,0,0,9,29,3,9.7,2.84664,0.01527,0.19074,0.19074,91.0,131,36.84210526315789,5.263157894736842,3.225806451612903,6.37,-1.24,0.4,2.15,0.29,1,-1.413636364,0.34,0.369,1.413636364,-0.055,-0.050000000000000044,-0.119,-0.063,24.1,44.6,13.063765670996913,-4.2658305475188785,31.984777391866636,0.6666666666666666,39.62206137845532,34.28730728997369
110,641745,"Keller, Brad",241,45.6,0.208,0.125,0.25,0.333,0.291,0.339,0.276,5,24,91.5,16.2,2481,92.3,92.12,14,54,56,-0.20000000000000284,6.1,103,149,120,146,295,325,292,0.672,-0.672,69.1,7.0,27,17,4,0,0,1,7,25.9,2,7.4,2.07036,0.63445,-0.13773,-0.13773,92.0,173,58.82352941176471,11.76470588235294,7.4074074074074066,6.29,-1.38,0.14,2.41,0.296,2,-0.610909091,0.356,0.401,0.610909091,-0.068,-0.06,-0.068,-0.048,25.9,49.3,4.60459540202785,5.529378556097519,31.946747268881538,0.4528301886792453,38.031065894052155,26.75443017614706
110,670167,"Schreiber, John",234,47,0.261,0.217,0.217,0.478,0.311,0.305,0.279,6,23,84.9,12.4,2469,87.7,87.64,5,48,62,-0.10000000000000853,6.41,103,148,120,146,298,318,283,0.02,-0.02,66.4,6.7,27,25,3,2,0,1,1,3.7,0,0,2.87918,0.14352,0.05191,0.05191,91.5,152,40,4,3.7037037037037033,4.38,-2.89,0.26,2.33,0.269,1,-0.018181818,0.286,0.45,0.018181818,-0.018,-0.01699999999999996,0.028,0.006,10.4,5.7,3.2846693811069785,3.829175121856719,33.337536888523005,0.4583333333333333,36.33387467896569,27.45490994717437
110,664299,"Javier, Cristian",176,62.5,0.381,0.333,0.333,0.714,0.533,0.464,0.346,8,21,89.5,15.6,2372,87.6,86.92,9,51,59,-0.6999999999999886,6.02,109,150,121,145,297,327,295,-6.277,6.277,70.9,7.1,28,20,5,1,0,2,1,3.6,6,21.4,2.21927,0.82727,0.063,0.063,93.3,193,45,15,10.714285714285714,5.48,-1.58,0.22,2.54,0.536,3,5.706363636,0.509,0.548,-5.706363636,0.035,0.027000000000000024,0.166,0.069,17.6,33.1,12.583692923352073,-3.781625444151311,31.921037237890005,0.574468085106383,36.474431813383404,31.90902946615901
110,542888,"Armstrong, Shawn",200,55,0.227,0.045,0.294,0.273,0.313,0.3,0.203,5,22,87.9,16.9,2299,89.8,90.33,10,45,65,0.5,6.65,108,152,125,146,306,323,292,0.035,-0.035,69.8,7.2,27,17,4,1,0,0,5,18.5,4,14.8,1.86191,0.98782,0.09582,0.09582,91.4,171,47.05882352941176,0,0,5.8,-1.43,0.37,2.23,0.37,0,-0.031818182,0.351,0.272,0.031818182,0.024,0.019000000000000017,0.001,0.013,22.2,41.0,7.747008745421416,0.49973869182395503,31.30574759219138,0.5227272727272727,35.28502039408785,29.082923018359846
109,642701,"Santana, Dennis",241,45.2,0.208,0.208,0.211,0.417,0.344,0.381,0.304,5,24,83.5,15.3,2456,88.7,88.4,11,48,61,-0.29999999999999716,6.14,107,149,116,146,295,319,292,-1.104,1.104,69.3,7.5,29,20,2,2,0,1,4,13.8,5,17.2,2.32165,0.60925,0.4289,0.4289,90.0,141,15,5,3.4482758620689653,5.62,-1.97,0.15,2.18,0.345,1,1.012844037,0.424,0.425,-1.012844037,-0.096,-0.07900000000000001,-0.008,-0.037,22.9,31.5,11.72559326252718,-6.532585703508316,30.84468887186185,0.5333333333333333,35.99623244852092,33.572672070968395
109,642528,"Loáisiga, Jonathan",247,44.1,0.154,0.115,0.158,0.269,0.223,0.277,0.21,4,26,87.8,16.8,2405,93.4,93.25,14,52,57,-0.10000000000000853,6.37,106,148,118,145,302,320,289,2.59,-2.59,71.4,7.3,28,20,3,0,0,1,6,21.4,1,3.6,2.16202,0.47862,0.68676,0.68676,91.2,138,35,5,3.571428571428571,5.44,-2.21,0.12,2.14,0.214,1,-2.376146789,0.266,0.357,2.376146789,-0.056,-0.05200000000000002,-0.088,-0.054,26.9,42.7,9.181878822131177,1.8822449095897107,33.51765583137123,0.6190476190476191,34.662633467819845,27.960994098742766
107,682842,"Uribe, Abner",203,52.7,0.217,0.174,0.364,0.391,0.315,0.316,0.236,5,23,91.7,15.3,2385,92.7,92.67,11,35,72,0,6.4,110,153,117,148,303,323,292,0.074,-0.074,68.1,7.6,26,12,3,1,0,1,11,42.3,3,11.5,2.1815,0.51804,0.23477,0.23477,92.9,162,41.66666666666667,16.666666666666664,7.6923076923076925,5.9,-1.27,0.47,2.23,0.308,2,-0.069158879,0.324,0.383,0.069158879,-0.019,-0.016000000000000014,0.008,-0.001,31.4,38.4,11.358540280867143,-2.1740528443324854,28.951728174828496,0.5714285714285714,39.803804379100626,31.283159082643703
107,668984,"Legumina, Casey",254,42.1,0.429,0.143,0.48,0.571,0.431,0.391,0.356,12,28,91.2,18.6,2517,88.8,89.28,10,48,59,0.5,6.83,109,148,115,142,301,320,293,-2.268,2.268,71.0,7.3,32,25,8,4,0,0,5,15.6,1,3.1,2.12364,0.84682,0.51757,0.51757,92.9,175,52,12,9.375,4.64,-2.08,0.2,2.28,0.438,3,2.119626168,0.376,0.559,-2.119626168,0.073,0.062,0.012,0.04,20.8,18.8,8.984339988420952,-1.5310886660679763,31.825271781045267,0.44680851063829785,37.35276727694408,29.86666123655291
106,453286,"Scherzer, Max",344,30.8,0.261,0.261,0.25,0.522,0.367,0.364,0.274,6,23,91.3,19.5,2309,88.9,88.47,9,56,50,-0.4000000000000057,6.13,101,151,119,148,298,325,287,-1.655,1.655,70.3,7.6,25,18,4,0,0,2,5,20,2,8,2.0917,0.82858,0.30877,0.30877,91.4,167,44.44444444444444,11.11111111111111,8,5.65,-3.18,0.24,1.99,0.32,2,1.561320755,0.333,0.519,-1.561320755,-0.013,-0.013000000000000012,0.003,0.003,16.1,32.3,11.348840426114045,-8.663952427640325,35.290828997163906,0.42857142857142855,37.00597556118004,33.980406743914386
106,695243,"Miller, Mason",230,46.1,0.083,0,0.25,0.083,0.146,0.14,0.074,2,24,84.3,1.6,2470,94.1,94.7,33,49,57,0.6000000000000085,6.79,114,152,119,147,305,326,289,3.783,-3.783,64.7,7.6,27,8,2,0,0,0,16,59.3,3,11.1,2.14623,0.48292,-0.14887,-0.14887,89.9,134,12.5,0,0,6.27,-1.6,0.49,2.27,0.185,0,-3.568867925,0.177,0.084,3.568867925,0.009,0.008000000000000007,-0.001,0.006,67.3,40.8,12.35364730465089,-8.551960270942523,28.600481650900605,0.46938775510204084,42.194723595993,35.13527019188029
105,683742,"Franco, Jose",201,52.2,0.28,0.28,0.278,0.56,0.385,0.379,0.251,7,25,85.9,13.1,2413,89.4,89.43,10,57,48,0,6.34,99,147,112,141,300,318,284,-1.112,1.112,69.8,7.4,29,20,4,1,0,2,6,20.7,3,10.3,2.21895,0.66471,0.22314,0.22314,91.1,171,36.84210526315789,15.789473684210526,10.344827586206897,5.84,-1.02,0.35,2.1,0.345,3,1.059047619,0.343,0.493,-1.059047619,0.029,0.0019999999999999463,0.067,0.006,17.5,38.6,7.34382870240276,-0.5435441105740656,30.002036041365407,0.42592592592592593,39.86845677941761,29.717212998829783
105,663362,"Waldron, Matt",246,42.7,0.24,0,0.273,0.24,0.272,0.196,0.137,6,25,80.9,18.3,1549,85.4,85.87,7,53,52,0.5,6.68,116,152,122,148,307,325,293,1.038,-1.038,66.9,7.1,29,23,6,0,0,0,3,10.3,1,3.4,2.76743,0.40762,0.18924,0.18924,89.8,109,17.391304347826086,0,0,5.57,-0.93,0.35,2.44,0.321,0,-0.988571429,0.229,0.163,0.988571429,0.103,0.092,0.077,0.076,13.2,32.1,9.69595956945183,-7.118832257520718,33.662800291686736,0.5471698113207547,37.14661111322219,30.224465181015162
105,676617,"O'Brien, Riley",257,40.9,0.24,0,0.353,0.24,0.236,0.265,0.24,6,25,92.9,5.8,2302,93.7,94.13,10,47,58,0.3999999999999915,6.78,104,151,119,147,309,326,291,1.836,-1.836,69.7,7.2,26,17,6,0,0,0,8,30.8,1,3.8,2.42171,0.24106,0.5179,0.5179,93.5,130,64.70588235294117,5.88235294117647,3.8461538461538463,5.67,-1.64,0.16,2.13,0.269,1,-1.748571429,0.269,0.331,1.748571429,0,0,-0.091,-0.029,21.3,31.9,7.882063513231241,4.834872507910123,31.603025358799844,0.3829787234042553,35.424801051247805,27.299562985052187
104,656546,"Hoffman, Jeff",285,36.5,0.375,0.167,0.533,0.542,0.424,0.394,0.29,9,24,88.8,22,2505,92.1,92.51,28,62,42,0.4000000000000057,6.56,103,149,118,144,296,321,284,-1.862,1.862,70.2,7.3,28,16,7,1,0,1,9,32.1,1,3.6,2.04538,0.67216,0.69097,0.69097,90.8,172,40,13.333333333333334,7.142857142857142,5.62,-2.74,0.2,2.2,0.429,2,1.790384615,0.383,0.435,-1.790384615,0.085,0.045999999999999985,0.107,0.03,45.2,31.9,10.682782406906545,-1.8380670832639052,32.46323463094,0.5423728813559322,37.98001362687212,32.07047023831858
104,663485,"Sands, Cole",181,57.5,0.333,0.1,0.435,0.433,0.36,0.29,0.247,10,30,94.6,11,2306,88.6,87.74,10,50,54,-0.8999999999999915,5.85,109,153,123,147,296,319,284,-0.704,0.704,71.0,7.5,32,23,8,1,1,0,7,21.9,2,6.3,2.35692,0.58212,0.35106,0.35106,93.5,164,56.52173913043478,4.3478260869565215,3.125,5.62,-2.54,0.34,2.4,0.375,1,0.676923077,0.294,0.36,-0.676923077,0.086,0.08100000000000002,0.073,0.07,20,24.6,9.075021862308404,-0.11023113896962078,28.4034679984726,0.5918367346938775,40.003142223390704,30.008219221922577
103,641329,"Baker, Bryan",227,45.4,0.227,0.182,0.333,0.409,0.294,0.288,0.248,5,22,91.3,28.2,2171,91.2,91.13,20,52,51,-0.10000000000000853,6.39,102,153,121,146,310,339,299,-0.626,0.626,72.1,7.7,23,13,3,1,0,1,9,39.1,1,4.3,1.71505,1.07786,0.56408,0.56408,92.0,152,46.15384615384615,7.6923076923076925,4.3478260869565215,6.6,-0.72,-0.27,2.21,0.261,1,0.60776699,0.281,0.377,-0.60776699,-0.021,-0.020000000000000018,0.032,0.006,38.5,56.8,11.085848399245737,-4.134049232407278,32.21698069108522,0.5918367346938775,33.75248172668069,28.350032965689078
102,657756,"Seabold, Connor",200,51,0.25,0.167,0.333,0.417,0.337,0.256,0.191,6,24,89,22.2,2283,88.8,88.57,17,54,48,-0.20000000000000284,6.28,112,152,122,147,304,323,289,-0.49,0.49,69.3,7.1,27,16,4,1,0,1,8,29.6,3,11.1,2.15451,0.7952,0.53265,0.53265,90.4,180,31.25,6.25,3.7037037037037033,5.32,-2.76,0.31,2.49,0.333,1,0.480392157,0.281,0.274,-0.480392157,0.059,0.05199999999999999,0.143,0.081,31.5,33.8,7.779239054365244,2.1796359963551675,29.909400821765704,0.4423076923076923,40.33215169933273,28.86293197245431
102,669438,"Englert, Mason",221,46.2,0.345,0.345,0.364,0.69,0.453,0.509,0.379,10,29,94.9,17.9,2223,87.6,87.26,13,53,49,-0.29999999999999716,6.31,97,152,118,145,307,334,294,-2.095,2.095,69.3,7.5,30,24,4,4,0,2,5,16.7,1,3.3,2.54029,0.49717,0.83078,0.83078,95.9,192,62.5,25,20,6,-1.42,0.03,2.06,0.367,6,2.053921569,0.399,0.819,-2.053921569,-0.034,-0.03200000000000003,-0.129,-0.056,24.5,41.3,11.588659127890217,-7.385433257303211,33.32927335374521,0.5660377358490566,35.347190531254704,32.76087015499688
101,668873,"Kilian, Caleb",240,42.1,0.174,0.261,0.182,0.435,0.327,0.343,0.22,4,23,95.5,16.3,2472,91.4,91.94,20,45,56,0.5,6.64,108,150,122,146,294,318,292,0.998,-0.998,70.6,7.7,27,13,2,0,0,2,10,37,3,11.1,2.31455,0.4698,-0.0166,-0.0166,93.9,166,69.23076923076923,15.384615384615385,7.4074074074074066,5.99,-2.42,0.17,2.05,0.296,2,-0.988118812,0.335,0.438,0.988118812,-0.046,-0.039000000000000035,-0.003,-0.016,44.4,47.9,6.238234480261527,0.9494181380753088,31.397960950715213,0.5238095238095238,36.39855602207262,27.84271671500279
101,622554,"Domínguez, Seranthony",260,38.8,0.095,0.143,0.083,0.238,0.233,0.257,0.155,2,21,89.4,27.9,2339,92.2,92.26,12,40,61,0.09999999999999432,6.39,107,153,126,145,305,325,296,0.745,-0.745,71.1,7.5,25,13,1,0,0,1,8,32,4,16,1.98693,0.73822,0.19257,0.19257,91.1,153,30.76923076923077,7.6923076923076925,4,5.51,-1.86,0.27,2.21,0.24,1,-0.737623762,0.29,0.246,0.737623762,-0.06,-0.04999999999999999,-0.008,-0.024,30,28.0,8.88562608915946,-2.3666884316206342,30.752673982269446,0.6756756756756757,39.36244157910378,30.82091469639494
100,681217,"Silseth, Chase",222,45,0.318,0.182,0.353,0.5,0.4,0.313,0.231,7,22,88.6,19.4,2226,91.1,90.28,16,48,52,-0.7999999999999972,5.92,104,151,115,148,306,328,295,-0.88,0.88,69.4,7.3,25,18,5,1,0,1,4,16,3,12,2.2617,0.52202,0.4105,0.4105,91.1,179,27.77777777777778,11.11111111111111,8,5.78,-2.03,0.21,2.34,0.4,2,0.88,0.324,0.376,-0.88,0.087,0.07600000000000001,0.124,0.087,33.3,34.1,10.586268054795891,-1.1334369671985411,31.820943461892792,0.5625,38.09545293949898,31.602313313239527
100,608371,"Sims, Lucas",171,58.5,0.368,0.211,0.375,0.579,0.456,0.357,0.245,7,19,82.7,14.3,2779,88.8,88.18,9,40,60,-0.5999999999999943,5.86,104,151,123,143,303,320,292,-3.248,3.248,68.0,7.3,26,18,5,1,0,1,3,11.5,5,19.2,2.1153,0.79929,-0.3316,-0.3316,91.9,164,38.88888888888889,5.555555555555555,3.8461538461538463,5.73,-1.39,0.38,2.41,0.48,1,3.248,0.398,0.384,-3.248,0.123,0.08199999999999996,0.195,0.099,22.5,39.7,8.354450260638352,-9.39371251079958,29.59946940055602,0.525,40.88175661273182,33.283262887320156
99,660853,"De Los Santos, Enyel",237,41.8,0.273,0.273,0.385,0.545,0.381,0.325,0.253,6,22,94.6,14.6,2172,90.7,90.63,18,57,42,-0.10000000000000853,6.3,109,152,120,149,300,330,291,-0.892,0.892,70.8,7.3,24,14,2,3,0,1,8,33.3,2,8.3,2.01778,0.77788,0.4749,0.4749,91.9,207,64.28571428571429,14.285714285714285,8.333333333333332,5.29,-2.1,0.28,2.35,0.333,2,0.901010101,0.315,0.424,-0.901010101,0.02,0.018000000000000016,0.121,0.056,31.6,21.6,8.97820886265325,-0.8368264813820387,31.14247231025717,0.39285714285714285,37.54491650626825,28.807449965020375
99,596001,"Junis, Jakob",199,49.7,0.083,0,0.095,0.083,0.147,0.314,0.23,2,24,85.4,14,2208,85.9,85.36,6,49,50,-0.5,6.02,110,151,117,148,300,325,298,3.842,-3.842,70.1,7.5,27,21,2,0,0,0,3,11.1,2,7.4,2.9004,0.22735,-0.2597,-0.2597,91.1,164,28.57142857142857,4.761904761904762,3.7037037037037033,5.67,-1.83,0.33,2.27,0.185,1,-3.880808081,0.315,0.385,3.880808081,-0.147,-0.13,-0.302,-0.167,12.2,31.2,12.69110908714852,-3.82672863143363,31.644036597049684,0.48936170212765956,39.780730460763564,33.35427733404372
99,663574,"Santillan, Tony",219,45.2,0.192,0.154,0.286,0.346,0.251,0.286,0.2,5,26,87.5,10.1,2305,89.8,88.89,16,48,51,-0.8999999999999915,5.94,102,152,115,148,300,322,285,1.881,-1.881,67.6,7.2,27,15,3,1,0,1,11,40.7,1,3.7,2.44576,0.43202,0.11253,0.11253,91.4,182,33.33333333333333,13.333333333333334,7.4074074074074066,5.18,-2.38,0.28,2.27,0.222,2,-1.9,0.23,0.444,1.9,-0.008,-0.008000000000000007,-0.098,-0.035,33.3,21.6,5.7797066984858745,2.287175648999055,30.8015442268745,0.43478260869565216,38.38212348477402,28.286286734910004
98,681343,"Smith, Shane",225,43.6,0.294,0.118,0.357,0.412,0.415,0.391,0.296,5,17,81.2,7.6,2098,89.8,90.32,9,40,58,0.5,6.78,101,150,116,143,307,327,293,-2.639,2.639,64.1,6.9,23,14,3,2,0,0,3,13,5,21.7,2.61816,0.26378,0.35245,0.35245,91.0,120,28.57142857142857,0,0,5.88,-1.92,0.21,2.19,0.478,0,2.692857143,0.48,0.338,-2.692857143,-0.002,-0.0020000000000000018,0.074,0.024,22.5,39.3,6.844632901195079,5.121056425579175,29.78208398752379,0.4358974358974359,35.84432352556102,27.629617080293006
98,676684,"Vest, Will",230,42.6,0.174,0.13,0.176,0.304,0.229,0.272,0.218,4,23,86.1,-5.9,2338,92.7,92.74,12,47,51,0,6.42,109,150,117,147,304,323,290,1.689,-1.689,67.3,7.0,24,18,3,0,0,1,5,20.8,1,4.2,1.90612,0.77327,0.44041,0.44041,91.6,118,23.52941176470588,5.88235294117647,4.166666666666666,5.7,-1.9,0.15,1.91,0.208,1,-1.723469388,0.252,0.372,1.723469388,-0.044,-0.04400000000000001,-0.068,-0.043,25.5,51.6,7.1886334076747325,8.20425022915811,34.619066223397944,0.5555555555555556,36.53188088493989,27.98000549954548
98,694361,"Klein, Will",244,40.2,0.208,0.042,0.294,0.25,0.224,0.246,0.224,5,24,88.8,1.2,2298,93,93.82,9,47,51,0.7999999999999972,6.75,109,153,121,149,309,322,294,1.961,-1.961,67.3,6.7,25,17,4,1,0,0,7,28,1,4,2.24439,0.41,-0.10092,-0.10092,91.3,170,29.411764705882355,5.88235294117647,4,5.54,-2.28,0.37,2.58,0.24,1,-2.001020408,0.255,0.301,2.001020408,-0.016,-0.015000000000000013,-0.051,-0.022,19.1,41.8,2.226164836013505,9.985194267747994,28.859030188854547,0.2222222222222222,39.42785199038612,24.090477728900336
98,595014,"Treinen, Blake",173,56.6,0.208,0.167,0.267,0.375,0.288,0.297,0.235,5,24,80.4,1.3,2419,89.7,88.66,13,46,52,-1,5.71,105,153,120,148,301,314,291,0.697,-0.697,67.5,7.3,26,16,3,1,0,1,8,30.8,2,7.7,2.55857,0.32258,0.14423,0.14423,91.2,126,26.666666666666668,6.666666666666667,3.8461538461538463,6.27,-2.85,0.36,1.92,0.269,1,-0.71122449,0.296,0.376,0.71122449,-0.027,-0.02699999999999997,-0.001,-0.009,28.3,33.6,9.623479022998454,-4.5545485218038895,35.318046357679634,0.35555555555555557,37.0828756879301,32.67055524407727
96,683232,"Mears, Nick",202,47.5,0.111,0.056,0.154,0.167,0.228,0.404,0.255,2,18,95.4,7.1,2369,89.5,89.81,12,41,55,0.29999999999999716,6.5,110,152,123,149,296,319,284,1.361,-1.361,65.1,6.9,23,14,1,1,0,0,5,21.7,4,17.4,2.30646,0.56927,0.31505,0.31505,93.1,172,76.92307692307693,23.076923076923077,13.043478260869565,6.22,-1.78,0.4,2.27,0.273,3,-1.417708333,0.391,0.547,1.417708333,-0.144,-0.118,-0.38,-0.176,29.3,54.4,9.579215184025498,-3.4134678168529753,32.52149691684188,0.5121951219512195,36.659092977665495,28.731931363072917
96,663158,"Suarez, Robert",211,45.5,0.308,0,0.4,0.308,0.294,0.312,0.314,8,26,87.6,9.4,2311,97,97.76,13,55,41,0.7999999999999972,6.75,110,152,125,148,313,326,295,-0.221,0.221,71.4,7.4,27,20,8,0,0,0,6,22.2,1,3.7,1.23656,1.19708,0.52448,0.52448,91.0,148,25,0,0,6.21,-1.46,0.28,2.32,0.333,0,0.230208333,0.339,0.368,-0.230208333,-0.006,-0.006000000000000005,-0.06,-0.018,23.6,45.1,9.635749429300983,-0.9441629223914301,30.716290659386054,0.5555555555555556,38.550340850394825,28.56575290543042
95,685801,"Bigge, Hunter",168,56.5,0.2,0.15,0.25,0.35,0.316,0.275,0.197,4,20,85,16.9,2390,93.7,94.22,9,34,61,0.5,6.77,101,150,119,144,308,342,295,0.463,-0.463,70.0,7.1,24,16,1,3,0,0,4,16.7,4,16.7,1.52137,1.10568,0.03579,0.03579,91.6,172,12.5,0,0,5.67,-1.08,-0.34,2.36,0.333,0,-0.487368421,0.331,0.238,0.487368421,0.003,0.0020000000000000018,0.112,0.041,26.5,53.9,8.241039517269813,1.49133726647203,33.47642816459848,0.6176470588235294,33.312897129007375,27.292053960121414
94,666661,"Morillo, Juan",251,37.5,0.143,0.143,0.133,0.286,0.221,0.214,0.121,3,21,84.2,13.4,2362,94.3,94.2,12,47,47,-0.09999999999999432,6.37,103,148,122,146,304,318,290,0.337,-0.337,68.8,7.0,24,16,2,0,0,1,6,25,2,8.3,1.95106,0.66968,0.31202,0.31202,91.3,170,25,12.5,8.333333333333332,5.76,-1.53,0.06,2.16,0.208,2,-0.358510638,0.189,0.3,0.358510638,0.022,0.01899999999999999,-0.014,0.007,25.5,47.7,3.7675355005886044,7.31102681432887,31.35027004419566,0.43902439024390244,35.68984864069607,26.02179862311106
94,675989,"Bolton, Cody",234,40.2,0.3,0.2,0.417,0.5,0.349,0.329,0.265,6,20,86.9,10.9,2382,90.2,89.74,6,41,53,-0.5,6.15,109,150,121,147,299,327,293,-0.498,0.498,71.0,7.1,22,13,4,1,0,1,8,36.4,1,4.5,2.37543,0.48681,0.17989,0.17989,91.0,162,38.46153846153847,15.384615384615385,9.090909090909092,5.65,-2.31,0.45,2.51,0.318,2,0.529787234,0.302,0.462,-0.529787234,0.035,0.016000000000000014,0.038,0.02,14.6,37.6,6.962747633356706,3.3819412599978187,28.79979320874636,0.55,39.571039382362784,28.196910878981274
94,837227,"Imai, Tatsuya",206,45.6,0.316,0.053,0.5,0.368,0.361,0.262,0.196,6,19,85.5,12,2130,90.9,89.98,17,39,55,-0.9000000000000057,6,107,150,122,144,297,329,297,-1.087,1.087,72.5,7.5,22,12,5,1,0,0,7,31.8,2,9.1,2.22426,0.57957,0.8017,0.8017,90.5,125,41.66666666666667,0,0,5.2,-1.91,0.27,2.3,0.409,0,1.156382979,0.305,0.246,-1.156382979,0.12,0.10399999999999998,0.122,0.099,43.6,25.6,11.832329169743984,-7.920151176059318,34.12037692518267,0.3783783783783784,37.27347085262487,33.751280976857714
93,656464,"Ginkel, Kevin",249,37.3,0.136,0.182,0.133,0.318,0.194,0.235,0.22,3,22,87.5,11.9,2381,89.3,89.87,15,50,43,0.6000000000000085,6.66,106,148,117,145,305,319,292,2.236,-2.236,65.8,7.3,22,16,1,1,0,1,6,27.3,0,0,2.45731,0.42753,0.15323,0.15323,90.5,155,18.75,6.25,4.545454545454546,6.53,-2.13,0.33,2.11,0.136,1,-2.404301075,0.22,0.33,2.404301075,-0.084,-0.08399999999999999,-0.012,-0.041,30,41.9,9.07561733752486,-0.3161441135756152,32.13190599458125,0.5227272727272727,38.755229864780915,30.18753399601684
93,694851,"Hoffmann, Andrew",230,40.4,0.381,0.429,0.333,0.81,0.53,0.394,0.255,8,21,85.2,12.9,2102,90.6,91.08,7,40,53,0.5,6.58,108,150,121,147,302,318,291,-4.354,4.354,71.7,7.5,27,18,5,0,0,3,4,14.8,4,14.8,2.11505,0.67839,0.17796,0.17796,91.1,128,33.33333333333333,16.666666666666664,11.11111111111111,6.01,-0.54,0.26,2.02,0.481,3,4.68172043,0.383,0.543,-4.68172043,0.126,0.09799999999999998,0.267,0.136,17.5,52.4,6.581919860698899,-0.14899339416774948,34.931095850605644,0.4666666666666667,36.89324714461555,29.214318432204557
92,663767,"Shugart, Chase",146,63,0.273,0.136,0.313,0.409,0.365,0.352,0.255,6,22,90.5,9.1,2319,90.6,90.37,7,35,57,-0.19999999999998863,6.23,101,149,118,144,292,320,293,-0.068,0.068,71.0,7.0,26,17,5,0,0,1,5,19.2,2,7.7,2.15424,0.66533,0.16837,0.16837,92.3,143,41.17647058823529,5.88235294117647,3.8461538461538463,5.49,-2.8,0.21,2.5,0.385,1,0.073913043,0.37,0.408,-0.073913043,0.018,0.015000000000000013,0.001,0.013,20,39.0,4.840313356808252,6.189537740493618,31.542211945408507,0.38235294117647056,35.31967402488814,27.292539371794746
